,Indicador,Departamento,Código Departamento,Año,Dato Numérico
1190,Cobertura neta en educación primaria,Boyacá,15,2011,81.38717741935484
1191,Cobertura neta en educación primaria,Boyacá,15,2012,79.06862903225807
1192,Cobertura neta en educación primaria,Boyacá,15,2013,78.0924193548387
1193,Cobertura neta en educación primaria,Boyacá,15,2014,75.98870967741935
1194,Cobertura neta en educación primaria,Boyacá,15,2015,75.33733870967743
1195,Cobertura neta en educación primaria,Boyacá,15,2016,75.43620967741936
1196,Cobertura neta en educación primaria,Boyacá,15,2017,75.42604838709677
1197,Cobertura neta en educación primaria,Boyacá,15,2018,75.04532258064516
1198,Cobertura neta en educación primaria,Boyacá,15,2019,83.80629032258064
1199,Cobertura neta en educación primaria,Boyacá,15,2020,81.73588709677419
1200,Cobertura neta en educación primaria,Caldas,17,2005,90.95964285714285
1201,Cobertura neta en educación primaria,Caldas,17,2006,92.44000000000001
1202,Cobertura neta en educación primaria,Caldas,17,2007,89.93642857142858
1203,Cobertura neta en educación primaria,Caldas,17,2008,84.84035714285714
1204,Cobertura neta en educación primaria,Caldas,17,2009,87.19821428571429
1205,Cobertura neta en educación primaria,Caldas,17,2010,84.32964285714286
1206,Cobertura neta en educación primaria,Caldas,17,2011,84.15142857142858
1207,Cobertura neta en educación primaria,Caldas,17,2012,80.26714285714286
1208,Cobertura neta en educación primaria,Caldas,17,2013,77.73107142857143
1209,Cobertura neta en educación primaria,Caldas,17,2014,74.57000000000001
1210,Cobertura neta en educación primaria,Caldas,17,2015,72.18642857142858
1211,Cobertura neta en educación primaria,Caldas,17,2016,69.81750000000001
1212,Cobertura neta en educación primaria,Caldas,17,2017,67.50035714285714
1213,Cobertura neta en educación primaria,Caldas,17,2018,65.48607142857142
1214,Cobertura neta en educación primaria,Caldas,17,2019,81.14142857142858
1215,Cobertura neta en educación primaria,Caldas,17,2020,79.13071428571428
1216,Cobertura neta en educación primaria,Caquetá,18,2005,92.3135294117647
1217,Cobertura neta en educación primaria,Caquetá,18,2006,93.37294117647059
1218,Cobertura neta en educación primaria,Caquetá,18,2007,92.62823529411764
1219,Cobertura neta en educación primaria,Caquetá,18,2008,84.98588235294118
1220,Cobertura neta en educación primaria,Caquetá,18,2009,86.82764705882353
1221,Cobertura neta en educación primaria,Caquetá,18,2010,86.67294117647059
1222,Cobertura neta en educación primaria,Caquetá,18,2011,87.34176470588235
1223,Cobertura neta en educación primaria,Caquetá,18,2012,81.53176470588235
1224,Cobertura neta en educación primaria,Caquetá,18,2013,76.59235294117647
1225,Cobertura neta en educación primaria,Caquetá,18,2014,73.27235294117648
1226,Cobertura neta en educación primaria,Caquetá,18,2015,65.19
1227,Cobertura neta en educación primaria,Caquetá,18,2016,67.54882352941176
1228,Cobertura neta en educación primaria,Caquetá,18,2017,65.94882352941177
1229,Cobertura neta en educación primaria,Caquetá,18,2018,64.69294117647058
1230,Cobertura neta en educación primaria,Caquetá,18,2019,82.81882352941177
1231,Cobertura neta en educación primaria,Caquetá,18,2020,81.88529411764705
1232,Cobertura neta en educación primaria,Casanare,85,2005,93.985
1233,Cobertura neta en educación primaria,Casanare,85,2006,95.636
1234,Cobertura neta en educación primaria,Casanare,85,2007,97.60499999999999
1235,Cobertura neta en educación primaria,Casanare,85,2008,93.2
1236,Cobertura neta en educación primaria,Casanare,85,2009,95.7915
1237,Cobertura neta en educación primaria,Casanare,85,2010,95.1205
1238,Cobertura neta en educación primaria,Casanare,85,2011,95.124
1239,Cobertura neta en educación primaria,Casanare,85,2012,94.6455
1240,Cobertura neta en educación primaria,Casanare,85,2013,92.4625
1241,Cobertura neta en educación primaria,Casanare,85,2014,91.293
1242,Cobertura neta en educación primaria,Casanare,85,2015,92.164
1243,Cobertura neta en educación primaria,Casanare,85,2016,89.252
1244,Cobertura neta en educación primaria,Casanare,85,2017,86.4435
1245,Cobertura neta en educación primaria,Casanare,85,2018,84.1655
1246,Cobertura neta en educación primaria,Casanare,85,2019,81.809
1247,Cobertura neta en educación primaria,Casanare,85,2020,82.813
1248,Cobertura neta en educación primaria,Cauca,19,2005,108.66785714285714
1249,Cobertura neta en educación primaria,Cauca,19,2006,92.56642857142857
1250,Cobertura neta en educación primaria,Cauca,19,2007,93.76595238095238
1251,Cobertura neta en educación primaria,Cauca,19,2008,87.81190476190476
1252,Cobertura neta en educación primaria,Cauca,19,2009,88.96000000000001
1253,Cobertura neta en educación primaria,Cauca,19,2010,87.8752380952381
1254,Cobertura neta en educación primaria,Cauca,19,2011,86.4997619047619
1255,Cobertura neta en educación primaria,Cauca,19,2012,84.12880952380952
1256,Cobertura neta en educación primaria,Cauca,19,2013,83.80333333333333
1257,Cobertura neta en educación primaria,Cauca,19,2014,84.12785714285714
1258,Cobertura neta en educación primaria,Cauca,19,2015,81.9497619047619
1259,Cobertura neta en educación primaria,Cauca,19,2016,81.90976190476191
1260,Cobertura neta en educación primaria,Cauca,19,2017,81.02452380952381
1261,Cobertura neta en educación primaria,Cauca,19,2018,78.7893023255814
1262,Cobertura neta en educación primaria,Cauca,19,2019,81.64232558139534
1263,Cobertura neta en educación primaria,Cauca,19,2020,81.48720930232558
1264,Cobertura neta en educación primaria,Cesar,20,2005,91.58653846153847
1265,Cobertura neta en educación primaria,Cesar,20,2006,90.89653846153846
1266,Cobertura neta en educación primaria,Cesar,20,2007,87.83500000000001
1267,Cobertura neta en educación primaria,Cesar,20,2008,89.85961538461538
1268,Cobertura neta en educación primaria,Cesar,20,2009,94.12384615384615
1269,Cobertura neta en educación primaria,Cesar,20,2010,92.78923076923077
1270,Cobertura neta en educación primaria,Cesar,20,2011,99.41346153846153
1271,Cobertura neta en educación primaria,Cesar,20,2012,97.80153846153847
1272,Cobertura neta en educación primaria,Cesar,20,2013,98.69115384615385
1273,Cobertura neta en educación primaria,Cesar,20,2014,99.58461538461538
1274,Cobertura neta en educación primaria,Cesar,20,2015,97.62538461538462
1275,Cobertura neta en educación primaria,Cesar,20,2016,102.65423076923078
1276,Cobertura neta en educación primaria,Cesar,20,2017,103.12423076923076
1277,Cobertura neta en educación primaria,Cesar,20,2018,104.8673076923077
1278,Cobertura neta en educación primaria,Cesar,20,2019,88.05307692307693
1279,Cobertura neta en educación primaria,Cesar,20,2020,86.5526923076923
1280,Cobertura neta en educación primaria,Chocó,27,2005,76.51870967741935
1281,Cobertura neta en educación primaria,Chocó,27,2006,77.19
1282,Cobertura neta en educación primaria,Chocó,27,2007,78.88709677419355
1283,Cobertura neta en educación primaria,Chocó,27,2008,80.9916129032258
1284,Cobertura neta en educación primaria,Chocó,27,2009,83.52
1285,Cobertura neta en educación primaria,Chocó,27,2010,81.11387096774195
1286,Cobertura neta en educación primaria,Chocó,27,2011,84.18967741935484
1287,Cobertura neta en educación primaria,Chocó,27,2012,82.29161290322581
1288,Cobertura neta en educación primaria,Chocó,27,2013,83.37838709677419
1289,Cobertura neta en educación primaria,Chocó,27,2014,84.14290322580645
1290,Cobertura neta en educación primaria,Chocó,27,2015,84.20967741935483
1291,Cobertura neta en educación primaria,Chocó,27,2016,83.51322580645162
1292,Cobertura neta en educación primaria,Chocó,27,2017,82.8532258064516
1293,Cobertura neta en educación primaria,Chocó,27,2018,82.43290322580646
1294,Cobertura neta en educación primaria,Chocó,27,2019,83.4767741935484
1295,Cobertura neta en educación primaria,Chocó,27,2020,84.45354838709677
1296,Cobertura neta en educación primaria,Colombia,1,2005,91.11
1297,Cobertura neta en educación primaria,Colombia,1,2006,91.56
1298,Cobertura neta en educación primaria,Colombia,1,2007,89.67
1299,Cobertura neta en educación primaria,Colombia,1,2008,90.07
1300,Cobertura neta en educación primaria,Colombia,1,2009,89.66
1301,Cobertura neta en educación primaria,Colombia,1,2010,89.66
1302,Cobertura neta en educación primaria,Colombia,1,2011,89.35
1303,Cobertura neta en educación primaria,Colombia,1,2012,87.1
1304,Cobertura neta en educación primaria,Colombia,1,2013,85.39
1305,Cobertura neta en educación primaria,Colombia,1,2014,84.14
1306,Cobertura neta en educación primaria,Colombia,1,2015,83.93
1307,Cobertura neta en educación primaria,Colombia,1,2016,83.58
1308,Cobertura neta en educación primaria,Colombia,1,2017,82.69
1309,Cobertura neta en educación primaria,Colombia,1,2018,81.77
1310,Cobertura neta en educación primaria,Colombia,1,2019,90.03
1311,Cobertura neta en educación primaria,Colombia,1,2020,88.84
1312,Cobertura neta en educación primaria,Cundinamarca,25,2005,93.11717948717948
1313,Cobertura neta en educación primaria,Cundinamarca,25,2006,92.9888888888889
1314,Cobertura neta en educación primaria,Cundinamarca,25,2007,93.21034188034189
1315,Cobertura neta en educación primaria,Cundinamarca,25,2008,93.12358974358973
1316,Cobertura neta en educación primaria,Cundinamarca,25,2009,91.68324786324787
1317,Cobertura neta en educación primaria,Cundinamarca,25,2010,87.5091452991453
1318,Cobertura neta en educación primaria,Cundinamarca,25,2011,86.71461538461539
1319,Cobertura neta en educación primaria,Cundinamarca,25,2012,85.0148717948718
1320,Cobertura neta en educación primaria,Cundinamarca,25,2013,82.4531623931624
1321,Cobertura neta en educación primaria,Cundinamarca,25,2014,80.91188034188035
1322,Cobertura neta en educación primaria,Cundinamarca,25,2015,80.1757264957265
1323,Cobertura neta en educación primaria,Cundinamarca,25,2016,80.0917094017094
1324,Cobertura neta en educación primaria,Cundinamarca,25,2017,78.85384615384615
1325,Cobertura neta en educación primaria,Cundinamarca,25,2018,77.70051282051281
1326,Cobertura neta en educación primaria,Cundinamarca,25,2019,91.10230769230769
1327,Cobertura neta en educación primaria,Cundinamarca,25,2020,86.01666666666668
1328,Cobertura neta en educación primaria,Córdoba,23,2005,94.98482758620689
1329,Cobertura neta en educación primaria,Córdoba,23,2006,106.05999999999999
1330,Cobertura neta en educación primaria,Córdoba,23,2007,101.83344827586207
1331,Cobertura neta en educación primaria,Córdoba,23,2008,92.71137931034482
1332,Cobertura neta en educación primaria,Córdoba,23,2009,90.70448275862068
1333,Cobertura neta en educación primaria,Córdoba,23,2010,90.73724137931035
1334,Cobertura neta en educación primaria,Córdoba,23,2011,89.15586206896552
1335,Cobertura neta en educación primaria,Córdoba,23,2012,87.90241379310345
1336,Cobertura neta en educación primaria,Córdoba,23,2013,89.56655172413792
1337,Cobertura neta en educación primaria,Córdoba,23,2014,87.64
1338,Cobertura neta en educación primaria,Córdoba,23,2015,83.93724137931034
1339,Cobertura neta en educación primaria,Córdoba,23,2016,83.48827586206896
1340,Cobertura neta en educación primaria,Córdoba,23,2017,79.41034482758621
1341,Cobertura neta en educación primaria,Córdoba,23,2018,78.19999999999999
1342,Cobertura neta en educación primaria,Córdoba,23,2019,85.22354838709677
1343,Cobertura neta en educación primaria,Córdoba,23,2020,83.27580645161291
1344,Cobertura neta en educación primaria,Guainía,94,2005,70.22
1345,Cobertura neta en educación primaria,Guainía,94,2006,72.545
1346,Cobertura neta en educación primaria,Guainía,94,2007,72.565
1347,Cobertura neta en educación primaria,Guainía,94,2008,74.52000000000001
1348,Cobertura neta en educación primaria,Guainía,94,2009,83.06
1349,Cobertura neta en educación primaria,Guainía,94,2010,83.15
1350,Cobertura neta en educación primaria,Guainía,94,2011,88.155
1351,Cobertura neta en educación primaria,Guainía,94,2012,86.275
1352,Cobertura neta en educación primaria,Guainía,94,2013,83.39
1353,Cobertura neta en educación primaria,Guainía,94,2014,85.72
1354,Cobertura neta en educación primaria,Guainía,94,2015,87.19
1355,Cobertura neta en educación primaria,Guainía,94,2016,92.5
1356,Cobertura neta en educación primaria,Guainía,94,2017,96.78999999999999
1357,Cobertura neta en educación primaria,Guainía,94,2018,101.46000000000001
1358,Cobertura neta en educación primaria,Guainía,94,2019,70.215
1359,Cobertura neta en educación primaria,Guainía,94,2020,71.62
1360,Cobertura neta en educación primaria,Guaviare,95,2005,65.27000000000001
1361,Cobertura neta en educación primaria,Guaviare,95,2006,66.676
1362,Cobertura neta en educación primaria,Guaviare,95,2007,62.44
1363,Cobertura neta en educación primaria,Guaviare,95,2008,71.4
1364,Cobertura neta en educación primaria,Guaviare,95,2009,75.93199999999999
1365,Cobertura neta en educación primaria,Guaviare,95,2010,61.278
1366,Cobertura neta en educación primaria,Guaviare,95,2011,59.489999999999995
1367,Cobertura neta en educación primaria,Guaviare,95,2012,52.626
1368,Cobertura neta en educación primaria,Guaviare,95,2013,49.762
1369,Cobertura neta en educación primaria,Guaviare,95,2014,49.239999999999995
1370,Cobertura neta en educación primaria,Guaviare,95,2015,48.938
1371,Cobertura neta en educación primaria,Guaviare,95,2016,48.38
1372,Cobertura neta en educación primaria,Guaviare,95,2017,48.971999999999994
1373,Cobertura neta en educación primaria,Guaviare,95,2018,48.910000000000004
1374,Cobertura neta en educación primaria,Guaviare,95,2019,70.24600000000001
1375,Cobertura neta en educación primaria,Guaviare,95,2020,67.564
1376,Cobertura neta en educación primaria,Huila,41,2005,91.48973684210527
1377,Cobertura neta en educación primaria,Huila,41,2006,91.31236842105262
1378,Cobertura neta en educación primaria,Huila,41,2007,90.73763157894736
1379,Cobertura neta en educación primaria,Huila,41,2008,89.76631578947368
1380,Cobertura neta en educación primaria,Huila,41,2009,90.55842105263159
1381,Cobertura neta en educación primaria,Huila,41,2010,91.28078947368421
1382,Cobertura neta en educación primaria,Huila,41,2011,91.015
1383,Cobertura neta en educación primaria,Huila,41,2012,90.54657894736842
1384,Cobertura neta en educación primaria,Huila,41,2013,88.67657894736843
1385,Cobertura neta en educación primaria,Huila,41,2014,86.10684210526315
1386,Cobertura neta en educación primaria,Huila,41,2015,83.51868421052632
1387,Cobertura neta en educación primaria,Huila,41,2016,81.10631578947368
1388,Cobertura neta en educación primaria,Huila,41,2017,78.28
1389,Cobertura neta en educación primaria,Huila,41,2018,76.79447368421053
1390,Cobertura neta en educación primaria,Huila,41,2019,88.37710526315789
1391,Cobertura neta en educación primaria,Huila,41,2020,87.63263157894737
1392,Cobertura neta en educación primaria,La Guajira,44,2005,66.0525
1393,Cobertura neta en educación primaria,La Guajira,44,2006,70.601875
1394,Cobertura neta en educación primaria,La Guajira,44,2007,64.504375
1395,Cobertura neta en educación primaria,La Guajira,44,2008,66.646875
1396,Cobertura neta en educación primaria,La Guajira,44,2009,70.390625
1397,Cobertura neta en educación primaria,La Guajira,44,2010,81.08500000000001
1398,Cobertura neta en educación primaria,La Guajira,44,2011,76.175625
1399,Cobertura neta en educación primaria,La Guajira,44,2012,75.179375
1400,Cobertura neta en educación primaria,La Guajira,44,2013,74.598125
1401,Cobertura neta en educación primaria,La Guajira,44,2014,73.633125
1402,Cobertura neta en educación primaria,La Guajira,44,2015,71.604375
1403,Cobertura neta en educación primaria,La Guajira,44,2016,73.8425
1404,Cobertura neta en educación primaria,La Guajira,44,2017,74.20875
1405,Cobertura neta en educación primaria,La Guajira,44,2018,76.94125
1406,Cobertura neta en educación primaria,La Guajira,44,2019,85.006875
1407,Cobertura neta en educación primaria,La Guajira,44,2020,86.173125
1408,Cobertura neta en educación primaria,Magdalena,47,2005,88.19774193548388
1409,Cobertura neta en educación primaria,Magdalena,47,2006,82.65838709677419
1410,Cobertura neta en educación primaria,Magdalena,47,2007,84.17774193548388
1411,Cobertura neta en educación primaria,Magdalena,47,2008,106.49225806451614
1412,Cobertura neta en educación primaria,Magdalena,47,2009,101.5441935483871
1413,Cobertura neta en educación primaria,Magdalena,47,2010,107.96870967741935
1414,Cobertura neta en educación primaria,Magdalena,47,2011,96.63096774193548
1415,Cobertura neta en educación primaria,Magdalena,47,2012,91.70064516129032
1416,Cobertura neta en educación primaria,Magdalena,47,2013,94.39935483870968
1417,Cobertura neta en educación primaria,Magdalena,47,2014,84.96612903225805
1418,Cobertura neta en educación primaria,Magdalena,47,2015,90.76741935483871
1419,Cobertura neta en educación primaria,Magdalena,47,2016,88.15322580645162
1420,Cobertura neta en educación primaria,Magdalena,47,2017,90.56225806451613
1421,Cobertura neta en educación primaria,Magdalena,47,2018,91.2641935483871
1422,Cobertura neta en educación primaria,Magdalena,47,2019,88.66225806451614
1423,Cobertura neta en educación primaria,Magdalena,47,2020,85.74645161290321
1424,Cobertura neta en educación primaria,Meta,50,2005,95.60100000000001
1425,Cobertura neta en educación primaria,Meta,50,2006,95.36633333333333
1426,Cobertura neta en educación primaria,Meta,50,2007,91.195
1427,Cobertura neta en educación primaria,Meta,50,2008,87.65166666666667
1428,Cobertura neta en educación primaria,Meta,50,2009,91.45433333333334
1429,Cobertura neta en educación primaria,Meta,50,2010,90.994
1430,Cobertura neta en educación primaria,Meta,50,2011,94.84466666666667
1431,Cobertura neta en educación primaria,Meta,50,2012,93.98
1432,Cobertura neta en educación primaria,Meta,50,2013,95.03533333333333
1433,Cobertura neta en educación primaria,Meta,50,2014,93.37733333333334
1434,Cobertura neta en educación primaria,Meta,50,2015,91.10733333333333
1435,Cobertura neta en educación primaria,Meta,50,2016,90.67066666666666
1436,Cobertura neta en educación primaria,Meta,50,2017,89.91166666666666
1437,Cobertura neta en educación primaria,Meta,50,2018,87.43833333333333
1438,Cobertura neta en educación primaria,Meta,50,2019,89.61333333333333
1439,Cobertura neta en educación primaria,Meta,50,2020,89.33933333333333
1440,Cobertura neta en educación primaria,Nariño,52,2005,80.63138461538462
1441,Cobertura neta en educación primaria,Nariño,52,2006,82.02015384615385
1442,Cobertura neta en educación primaria,Nariño,52,2007,84.4603076923077
1443,Cobertura neta en educación primaria,Nariño,52,2008,82.96307692307693
1444,Cobertura neta en educación primaria,Nariño,52,2009,81.28261538461538
1445,Cobertura neta en educación primaria,Nariño,52,2010,81.01784615384615
1446,Cobertura neta en educación primaria,Nariño,52,2011,78.36461538461538
1447,Cobertura neta en educación primaria,Nariño,52,2012,75.96
1448,Cobertura neta en educación primaria,Nariño,52,2013,73.74323076923076
1449,Cobertura neta en educación primaria,Nariño,52,2014,72.14307692307693
1450,Cobertura neta en educación primaria,Nariño,52,2015,69.13661538461538
1451,Cobertura neta en educación primaria,Nariño,52,2016,66.35676923076923
1452,Cobertura neta en educación primaria,Nariño,52,2017,64.31169230769231
1453,Cobertura neta en educación primaria,Nariño,52,2018,62.38723076923077
1454,Cobertura neta en educación primaria,Nariño,52,2019,79.39676923076922
1455,Cobertura neta en educación primaria,Nariño,52,2020,79.24276923076923
1456,Cobertura neta en educación primaria,Norte de Santander,54,2005,85.77048780487806
1457,Cobertura neta en educación primaria,Norte de Santander,54,2006,87.54487804878049
1458,Cobertura neta en educación primaria,Norte de Santander,54,2007,83.65048780487805
1459,Cobertura neta en educación primaria,Norte de Santander,54,2008,82.86682926829268
1460,Cobertura neta en educación primaria,Norte de Santander,54,2009,83.61439024390243
1461,Cobertura neta en educación primaria,Norte de Santander,54,2010,85.59073170731706
1462,Cobertura neta en educación primaria,Norte de Santander,54,2011,89.92634146341463
1463,Cobertura neta en educación primaria,Norte de Santander,54,2012,86.79512195121951
1464,Cobertura neta en educación primaria,Norte de Santander,54,2013,84.76975609756097
1465,Cobertura neta en educación primaria,Norte de Santander,54,2014,86.73487804878049
1466,Cobertura neta en educación primaria,Norte de Santander,54,2015,83.97634146341463
1467,Cobertura neta en educación primaria,Norte de Santander,54,2016,89.45878048780487
1468,Cobertura neta en educación primaria,Norte de Santander,54,2017,91.2629268292683
1469,Cobertura neta en educación primaria,Norte de Santander,54,2018,92.94463414634146
1470,Cobertura neta en educación primaria,Norte de Santander,54,2019,85.76780487804878
1471,Cobertura neta en educación primaria,Norte de Santander,54,2020,83.99048780487806
1472,Cobertura neta en educación primaria,Putumayo,86,2005,87.735
1473,Cobertura neta en educación primaria,Putumayo,86,2006,89.25357142857142
1474,Cobertura neta en educación primaria,Putumayo,86,2007,87.04785714285715
1475,Cobertura neta en educación primaria,Putumayo,86,2008,89.06285714285714
1476,Cobertura neta en educación primaria,Putumayo,86,2009,83.985
1477,Cobertura neta en educación primaria,Putumayo,86,2010,85.14571428571428
1478,Cobertura neta en educación primaria,Putumayo,86,2011,84.66
1479,Cobertura neta en educación primaria,Putumayo,86,2012,81.98571428571428
1480,Cobertura neta en educación primaria,Putumayo,86,2013,79.49785714285714
1481,Cobertura neta en educación primaria,Putumayo,86,2014,79.19928571428571
1482,Cobertura neta en educación primaria,Putumayo,86,2015,77.90214285714286
1483,Cobertura neta en educación primaria,Putumayo,86,2016,76.08142857142856
1484,Cobertura neta en educación primaria,Putumayo,86,2017,74.21000000000001
1485,Cobertura neta en educación primaria,Putumayo,86,2018,73.12285714285714
1486,Cobertura neta en educación primaria,Putumayo,86,2019,79.73285714285714
1487,Cobertura neta en educación primaria,Putumayo,86,2020,79.82642857142856
1488,Cobertura neta en educación primaria,Quindío,63,2005,102.38000000000001
1489,Cobertura neta en educación primaria,Quindío,63,2006,100.67461538461538
1490,Cobertura neta en educación primaria,Quindío,63,2007,100.92461538461538
1491,Cobertura neta en educación primaria,Quindío,63,2008,92.28384615384616
1492,Cobertura neta en educación primaria,Quindío,63,2009,96.66153846153846
1493,Cobertura neta en educación primaria,Quindío,63,2010,95.46230769230769
1494,Cobertura neta en educación primaria,Quindío,63,2011,91.9976923076923
1495,Cobertura neta en educación primaria,Quindío,63,2012,91.1
1496,Cobertura neta en educación primaria,Quindío,63,2013,83.10923076923078
1497,Cobertura neta en educación primaria,Quindío,63,2014,81.82615384615384
1498,Cobertura neta en educación primaria,Quindío,63,2015,79.52153846153846
1499,Cobertura neta en educación primaria,Quindío,63,2016,77.20769230769231
1500,Cobertura neta en educación primaria,Quindío,63,2017,77.33846153846153
1501,Cobertura neta en educación primaria,Quindío,63,2018,74.28384615384616
1502,Cobertura neta en educación primaria,Quindío,63,2019,94.81692307692309
1503,Cobertura neta en educación primaria,Quindío,63,2020,91.24461538461539
1504,Cobertura neta en educación primaria,Risaralda,66,2005,89.20266666666666
1505,Cobertura neta en educación primaria,Risaralda,66,2006,88.20266666666666
1506,Cobertura neta en educación primaria,Risaralda,66,2007,86.64866666666667
1507,Cobertura neta en educación primaria,Risaralda,66,2008,84.29866666666666
1508,Cobertura neta en educación primaria,Risaralda,66,2009,86.268
1509,Cobertura neta en educación primaria,Risaralda,66,2010,86.92800000000001
1510,Cobertura neta en educación primaria,Risaralda,66,2011,87.94133333333333
1511,Cobertura neta en educación primaria,Risaralda,66,2012,85.73333333333333
1512,Cobertura neta en educación primaria,Risaralda,66,2013,79.55133333333333
1513,Cobertura neta en educación primaria,Risaralda,66,2014,76.902
1514,Cobertura neta en educación primaria,Risaralda,66,2015,75.21266666666666
1515,Cobertura neta en educación primaria,Risaralda,66,2016,73.86866666666667
1516,Cobertura neta en educación primaria,Risaralda,66,2017,72.89200000000001
1517,Cobertura neta en educación primaria,Risaralda,66,2018,70.95133333333334
1518,Cobertura neta en educación primaria,Risaralda,66,2019,87.79533333333333
1519,Cobertura neta en educación primaria,Risaralda,66,2020,86.622
1520,Cobertura neta en educación primaria,San Andrés y Providencia,88,2005,69.445
1521,Cobertura neta en educación primaria,San Andrés y Providencia,88,2006,87.89500000000001
1522,Cobertura neta en educación primaria,San Andrés y Providencia,88,2007,76.61
1523,Cobertura neta en educación primaria,San Andrés y Providencia,88,2008,75.305
1524,Cobertura neta en educación primaria,San Andrés y Providencia,88,2009,77.52000000000001
1525,Cobertura neta en educación primaria,San Andrés y Providencia,88,2010,75.86
1526,Cobertura neta en educación primaria,San Andrés y Providencia,88,2011,77.34
1527,Cobertura neta en educación primaria,San Andrés y Providencia,88,2012,78.125
1528,Cobertura neta en educación primaria,San Andrés y Providencia,88,2013,77.41499999999999
1529,Cobertura neta en educación primaria,San Andrés y Providencia,88,2014,80.68
1530,Cobertura neta en educación primaria,San Andrés y Providencia,88,2015,81.23
1531,Cobertura neta en educación primaria,San Andrés y Providencia,88,2016,83.28999999999999
1532,Cobertura neta en educación primaria,San Andrés y Providencia,88,2017,82.325
1533,Cobertura neta en educación primaria,San Andrés y Providencia,88,2018,76.905
1534,Cobertura neta en educación primaria,San Andrés y Providencia,88,2019,82.6
1535,Cobertura neta en educación primaria,San Andrés y Providencia,88,2020,79.35
1536,Cobertura neta en educación primaria,Santander,68,2005,89.05806818181817
1537,Cobertura neta en educación primaria,Santander,68,2006,89.1209090909091
1538,Cobertura neta en educación primaria,Santander,68,2007,90.83375
1539,Cobertura neta en educación primaria,Santander,68,2008,88.14090909090909
1540,Cobertura neta en educación primaria,Santander,68,2009,87.95727272727272
1541,Cobertura neta en educación primaria,Santander,68,2010,89.61954545454546
1542,Cobertura neta en educación primaria,Santander,68,2011,91.16931818181818
1543,Cobertura neta en educación primaria,Santander,68,2012,90.31931818181819
1544,Cobertura neta en educación primaria,Santander,68,2013,88.49454545454546
1545,Cobertura neta en educación primaria,Santander,68,2014,87.19784090909091
1546,Cobertura neta en educación primaria,Santander,68,2015,86.3240909090909
1547,Cobertura neta en educación primaria,Santander,68,2016,85.54306818181819
1548,Cobertura neta en educación primaria,Santander,68,2017,85.24784090909091
1549,Cobertura neta en educación primaria,Santander,68,2018,83.16102272727272
1550,Cobertura neta en educación primaria,Santander,68,2019,84.07068181818182
1551,Cobertura neta en educación primaria,Santander,68,2020,82.35670454545455
1552,Cobertura neta en educación primaria,Sucre,70,2005,93.40444444444445
1553,Cobertura neta en educación primaria,Sucre,70,2006,94.18444444444445
1554,Cobertura neta en educación primaria,Sucre,70,2007,97.7537037037037
1555,Cobertura neta en educación primaria,Sucre,70,2008,98.39222222222223
1556,Cobertura neta en educación primaria,Sucre,70,2009,94.31703703703704
1557,Cobertura neta en educación primaria,Sucre,70,2010,101.93481481481483
1558,Cobertura neta en educación primaria,Sucre,70,2011,102.38407407407406
1559,Cobertura neta en educación primaria,Sucre,70,2012,94.96222222222222
1560,Cobertura neta en educación primaria,Sucre,70,2013,96.17592592592592
1561,Cobertura neta en educación primaria,Sucre,70,2014,96.48703703703704
1562,Cobertura neta en educación primaria,Sucre,70,2015,94.78518518518518
1563,Cobertura neta en educación primaria,Sucre,70,2016,95.00148148148148
1564,Cobertura neta en educación primaria,Sucre,70,2017,94.02333333333334
1565,Cobertura neta en educación primaria,Sucre,70,2018,94.2762962962963
1566,Cobertura neta en educación primaria,Sucre,70,2019,90.81777777777778
1567,Cobertura neta en educación primaria,Sucre,70,2020,89.16000000000001
1568,Cobertura neta en educación primaria,Tolima,73,2005,93.90895833333333
1569,Cobertura neta en educación primaria,Tolima,73,2006,92.22958333333332
1570,Cobertura neta en educación primaria,Tolima,73,2007,91.00083333333333
1571,Cobertura neta en educación primaria,Tolima,73,2008,89.50375000000001
1572,Cobertura neta en educación primaria,Tolima,73,2009,88.06020833333334
1573,Cobertura neta en educación primaria,Tolima,73,2010,86.125625
1574,Cobertura neta en educación primaria,Tolima,73,2011,86.57937500000001
1575,Cobertura neta en educación primaria,Tolima,73,2012,85.30729166666667
1576,Cobertura neta en educación primaria,Tolima,73,2013,84.255
1577,Cobertura neta en educación primaria,Tolima,73,2014,83.51145833333334
1578,Cobertura neta en educación primaria,Tolima,73,2015,82.31333333333333
1579,Cobertura neta en educación primaria,Tolima,73,2016,81.17020833333333
1580,Cobertura neta en educación primaria,Tolima,73,2017,79.15291666666667
1581,Cobertura neta en educación primaria,Tolima,73,2018,76.915
1582,Cobertura neta en educación primaria,Tolima,73,2019,90.39395833333333
1583,Cobertura neta en educación primaria,Tolima,73,2020,89.25895833333334
1584,Cobertura neta en educación primaria,Valle del Cauca,76,2005,90.75744186046512
1585,Cobertura neta en educación primaria,Valle del Cauca,76,2006,92.65511627906977
1586,Cobertura neta en educación primaria,Valle del Cauca,76,2007,89.73906976744186
1587,Cobertura neta en educación primaria,Valle del Cauca,76,2008,90.82023255813954
1588,Cobertura neta en educación primaria,Valle del Cauca,76,2009,90.34511627906977
1589,Cobertura neta en educación primaria,Valle del Cauca,76,2010,91.79023255813954
1590,Cobertura neta en educación primaria,Valle del Cauca,76,2011,90.44651162790697
